Object Name,Bounding Box,Area,Overlap Area,Percentage
Bia_Truc_Bach,"(868, 95), (1116, 431)",83328,83027.4296875,99.63929253972255
Bia_Truc_Bach,"(868, 95), (1117, 430)",83415,83027.4296875,99.53537096145777
Bia_Truc_Bach,"(858, 98), (1107, 433)",83415,0.0,0.0
Bia_Truc_Bach,"(852, 99), (1097, 436)",82565,0.0,0.0
Bia_Truc_Bach,"(839, 101), (1089, 439)",84500,0.0,0.0
Bia_Truc_Bach,"(830, 101), (1073, 443)",83106,0.0,0.0
Bia_Truc_Bach,"(823, 102), (1065, 443)",82522,0.0,0.0
Bia_Truc_Bach,"(814, 102), (1058, 439)",82228,82200.8203125,99.96694594602812
Bia_Truc_Bach,"(814, 101), (1058, 439)",82472,82200.8203125,99.67118575092152
Bia_Truc_Bach,"(805, 99), (1052, 436)",83239,0.0,0.0
Bia_Truc_Bach,"(796, 98), (1037, 432)",80494,0.0,0.0
Bia_Truc_Bach,"(777, 92), (1016, 425)",79587,0.0,0.0
Bia_Truc_Bach,"(765, 90), (999, 423)",77922,0.0,0.0
Bia_Truc_Bach,"(754, 88), (991, 421)",78921,0.0,0.0
Bia_Truc_Bach,"(740, 84), (977, 417)",78921,0.0,0.0
Bia_Truc_Bach,"(728, 82), (960, 415)",77256,0.0,0.0
Bia_Truc_Bach,"(713, 82), (951, 414)",79016,0.0,0.0
Bia_Truc_Bach,"(700, 80), (931, 415)",77385,0.0,0.0
Bia_Truc_Bach,"(688, 79), (925, 414)",79395,0.0,0.0
Bia_Truc_Bach,"(674, 76), (903, 410)",76486,0.0,0.0
Bia_Truc_Bach,"(664, 73), (894, 410)",77510,0.0,0.0
Bia_Truc_Bach,"(650, 73), (879, 408)",76715,0.0,0.0
Bia_Truc_Bach,"(637, 72), (866, 411)",77631,0.0,0.0
Heiniken,"(626, 70), (857, 410)",78540,78778.234375,100.30332871785077
Bia_Truc_Bach,"(626, 70), (857, 410)",78540,78778.234375,100.30332871785077
Bia_Truc_Bach,"(613, 69), (835, 411)",75924,0.0,0.0
Bia_Truc_Bach,"(601, 69), (827, 410)",77066,0.0,0.0
Bia_Truc_Bach,"(585, 69), (808, 410)",76043,75938.15625,99.86212570519312
Heiniken,"(585, 69), (808, 410)",76043,75938.15625,99.86212570519312
Bia_Truc_Bach,"(573, 68), (799, 416)",78648,0.0,0.0
Bia_Truc_Bach,"(560, 67), (789, 420)",80837,0.0,0.0
Bia_Truc_Bach,"(548, 66), (768, 416)",77000,0.0,0.0
Bia_Truc_Bach,"(538, 66), (759, 420)",78234,0.0,0.0
Bia_Truc_Bach,"(521, 66), (741, 421)",78100,0.0,0.0
Bia_Truc_Bach,"(506, 63), (733, 422)",81493,0.0,0.0
Bia_Truc_Bach,"(494, 63), (724, 420)",82110,0.0,0.0
Bia_Truc_Bach,"(482, 61), (704, 418)",79254,0.0,0.0
Bia_Truc_Bach,"(472, 61), (696, 419)",80192,0.0,0.0
Bia_Truc_Bach,"(458, 60), (678, 418)",78760,0.0,0.0
Bia_Truc_Bach,"(447, 57), (670, 422)",81395,0.0,0.0
Bia_Truc_Bach,"(437, 57), (660, 421)",81172,0.0,0.0
Bia_Truc_Bach,"(426, 56), (641, 420)",78260,0.0,0.0
Bia_Truc_Bach,"(415, 57), (632, 421)",78988,0.0,0.0
Bia_Truc_Bach,"(401, 58), (618, 421)",78771,77371.5390625,98.22338051122875
Bia_Truc_Bach,"(405, 56), (624, 421)",79935,77371.5390625,96.79306819603428
Bia_Truc_Bach,"(391, 55), (609, 422)",80006,0.0,0.0
Bia_Truc_Bach,"(382, 54), (604, 423)",81918,0.0,0.0
Bia_Truc_Bach,"(374, 55), (598, 423)",82432,0.0,0.0
Bia_Truc_Bach,"(365, 54), (585, 423)",81180,0.0,0.0
Bia_Truc_Bach,"(357, 55), (574, 424)",80073,0.0,0.0
Bia_Truc_Bach,"(349, 57), (568, 425)",80592,0.0,0.0
Bia_Truc_Bach,"(340, 58), (563, 425)",81841,0.0,0.0
Bia_Truc_Bach,"(327, 58), (550, 426)",82064,0.0,0.0
Bia_Truc_Bach,"(318, 57), (545, 429)",84444,0.0,0.0
Bia_Truc_Bach,"(311, 59), (540, 430)",84959,0.0,0.0
Bia_Truc_Bach,"(301, 60), (531, 431)",85330,0.0,0.0
Bia_Truc_Bach,"(291, 61), (518, 432)",84217,0.0,0.0
Bia_Truc_Bach,"(282, 63), (505, 434)",82733,0.0,0.0
Bia_Truc_Bach,"(271, 63), (500, 435)",85188,0.0,0.0
Bia_Truc_Bach,"(256, 64), (483, 440)",85352,0.0,0.0
Bia_Truc_Bach,"(251, 64), (476, 442)",85050,0.0,0.0
Bia_Truc_Bach,"(238, 64), (467, 443)",86791,0.0,0.0
Bia_Truc_Bach,"(227, 65), (448, 444)",83759,0.0,0.0
Bia_Truc_Bach,"(219, 67), (439, 441)",82280,0.0,0.0
Bia_Truc_Bach,"(204, 67), (426, 444)",83694,0.0,0.0
Bia_Truc_Bach,"(195, 67), (419, 446)",84896,0.0,0.0
Bia_Truc_Bach,"(190, 68), (412, 448)",84360,0.0,0.0
Bia_Truc_Bach,"(186, 68), (409, 450)",85186,84959.1953125,99.73375356572676
Bia_Truc_Bach,"(186, 64), (409, 450)",86078,84959.1953125,98.70024316608192
Bia_Truc_Bach,"(179, 68), (403, 450)",85568,85432.609375,99.84177423218961
Bia_Truc_Bach,"(179, 64), (402, 450)",86078,85432.609375,99.25022581263505
Bia_Truc_Bach,"(171, 65), (396, 451)",86850,85810.0546875,98.80259607081175
Bia_Truc_Bach,"(172, 68), (398, 452)",86784,85810.0546875,98.87773631948285
Bia_Truc_Bach,"(167, 66), (386, 451)",84315,83449.1328125,98.97305676629307
Bia_Truc_Bach,"(168, 68), (387, 451)",83877,83449.1328125,99.48988734992906
Bia_Truc_Bach,"(164, 68), (383, 450)",83658,83004.3671875,99.21868462968276
Bia_Truc_Bach,"(164, 67), (382, 451)",83712,83004.3671875,99.1546817511229
Bia_Truc_Bach,"(160, 68), (377, 451)",83111,82898.7890625,99.74466564293535
Bia_Truc_Bach,"(160, 69), (379, 450)",83439,82898.7890625,99.3525678190055
Bia_Truc_Bach,"(155, 69), (374, 454)",84315,0.0,0.0
Bia_Truc_Bach,"(152, 71), (372, 455)",84480,0.0,0.0
Bia_Truc_Bach,"(147, 71), (364, 453)",82894,162790.109375,196.38346487683066
Bia_Truc_Bach,"(148, 74), (362, 453)",81106,161506.8046875,199.1305263328237
Bia_Truc_Bach,"(149, 72), (368, 455)",83877,162450.5078125,193.67706023403318
Bia_Truc_Bach,"(143, 75), (365, 458)",85026,0.0,0.0
Bia_Truc_Bach,"(142, 83), (365, 461)",84294,0.0,0.0
Bia_Truc_Bach,"(141, 90), (366, 462)",83700,0.0,0.0
Bia_Truc_Bach,"(142, 94), (367, 466)",83700,0.0,0.0
Bia_Truc_Bach,"(143, 98), (368, 469)",83475,0.0,0.0
Bia_Truc_Bach,"(148, 99), (375, 472)",84671,0.0,0.0
Bia_Truc_Bach,"(151, 101), (376, 474)",83925,0.0,0.0
Bia_Truc_Bach,"(152, 105), (378, 476)",83846,0.0,0.0
Bia_Truc_Bach,"(154, 110), (379, 481)",83475,0.0,0.0
Bia_Truc_Bach,"(156, 118), (379, 486)",82064,0.0,0.0
Bia_Truc_Bach,"(156, 126), (378, 499)",82806,0.0,0.0
Bia_Truc_Bach,"(159, 132), (377, 513)",83058,0.0,0.0
Bia_Truc_Bach,"(160, 136), (376, 522)",83376,0.0,0.0
Bia_Truc_Bach,"(161, 142), (375, 526)",82176,0.0,0.0
Bia_Truc_Bach,"(161, 155), (376, 536)",81915,0.0,0.0
Bia_Truc_Bach,"(160, 162), (374, 549)",82818,0.0,0.0
Bia_Truc_Bach,"(160, 171), (376, 562)",84456,0.0,0.0
Bia_Truc_Bach,"(161, 181), (348, 569)",72556,0.0,0.0
Bia_Truc_Bach,"(161, 190), (350, 578)",73332,0.0,0.0
Bia_Truc_Bach,"(162, 190), (378, 584)",85104,0.0,0.0
Bia_Truc_Bach,"(163, 193), (381, 585)",85456,0.0,0.0
Bia_Truc_Bach,"(172, 191), (363, 585)",75254,0.0,0.0
Bia_Truc_Bach,"(175, 190), (381, 585)",81370,0.0,0.0
Bia_Truc_Bach,"(185, 188), (386, 583)",79395,0.0,0.0
Bia_Truc_Bach,"(194, 193), (399, 581)",79540,0.0,0.0
Bia_Truc_Bach,"(205, 191), (391, 577)",71796,0.0,0.0
Bia_Truc_Bach,"(219, 191), (389, 568)",64090,0.0,0.0
Bia_Truc_Bach,"(227, 188), (390, 563)",61125,0.0,0.0
Bia_Truc_Bach,"(234, 185), (397, 564)",61777,0.0,0.0
Bia_Truc_Bach,"(237, 182), (406, 474)",49348,0.0,0.0
Bia_Truc_Bach,"(244, 180), (411, 485)",50935,0.0,0.0
Bia_Truc_Bach,"(251, 179), (418, 468)",48263,0.0,0.0
Bia_Truc_Bach,"(257, 177), (423, 569)",65072,0.0,0.0
Bia_Truc_Bach,"(271, 185), (451, 418)",41940,0.0,0.0
Bia_Truc_Bach,"(273, 189), (450, 421)",41064,0.0,0.0
Bia_Truc_Bach,"(265, 200), (546, 384)",51704,0.0,0.0
Bia_Truc_Bach,"(257, 220), (485, 408)",42864,0.0,0.0
Bia_Truc_Bach,"(259, 224), (493, 413)",44226,0.0,0.0
Bia_Truc_Bach,"(260, 228), (493, 426)",46134,0.0,0.0
Bia_Truc_Bach,"(260, 239), (534, 540)",82474,82318.859375,99.81189147488905
